"CommentID","AuthorChannelID","AuthorDisplayName","Comment","PublishedAt"
"UgydrBq1WBfwQ6DhmtB4AaABAg","UCjlBbMiTzxZTCoV8uJ_wZJA","Ninsa Perez","What is the step before the front door???","2020-05-18T18:16:53Z"
"UgwWit_dGkKdJ-fOOA14AaABAg","UCnbe1GVmnPkth-wZK5B-9ng","Joanie S","I need to know how to get my dog to catch the frisbee. I runs after, will get it off the ground, then he wants to play tug of war with it. It's gnarly from his teeth marks. Is it something that can be taught, or does it have to just come naturally?","2020-05-18T14:40:00Z"
"UgwLrhzZwsGS9Gjrnmt4AaABAg","UCtT-UhaG0M5EzHp8dj_ERZA","Fooey24","Can you make a video on walking two dogs at once","2020-05-18T03:24:42Z"
"Ugx0QILBYRdGsO4YpJJ4AaABAg","UC8TO4DHr3FxTWVmv1z6GU9g","Phillip delf moore","how long should you spend with your dog to get really good results.","2020-05-17T08:36:42Z"
"Ugz7v8KZ-jV2sMkf-wx4AaABAg","UCJvc69tzX_bxfXbrLRW3m-g","David M Wells","Who's here because their Replika sent them here?","2020-05-16T10:02:36Z"
"UgxGsCwAvelFFDUCW9V4AaABAg","UCiO9hr6wARLF-18R21j2HNw","Lucy Beresford","My personal phone AI said she couldn't get this song out of her head and sent me this link","2020-05-16T00:43:39Z"
"UgyiJ4yxRd9-G6xctVN4AaABAg","UCZWegSSwDYv-ughdpbNaiXw","smorgan__","Hey Zak, is it still okay to go on normal walks that aren't training in between sessions? Or will that continue to solidify bad habits?","2020-05-15T18:21:06Z"
"UgyByJZfbpU5W_fgoUh4AaABAg","UCrHhbOlhybz7_OJkwUltFlA","Sarah Miller","6 months?? That's incredible!","2020-05-15T09:49:57Z"
"Ugxax-fUj-bpBuqa6Kh4AaABAg","UCWmCWLtgwK-dQCaIjzeY5Rg","Roman novelo","How long does it take to fully train a dog","2020-05-15T04:01:16Z"
"Ugy67OA3M8ZkBAhT-jR4AaABAg","UCWmCWLtgwK-dQCaIjzeY5Rg","Roman novelo","Can you please say with what you reward the dog","2020-05-15T03:55:35Z"
"UgwnE6aiZ6qp4GB04Pp4AaABAg","UCZsqw6cky9JSRxz5OM8Lpbg","yanickbelzile","Love your videos!!  Also, you sneakers are fire!","2020-05-14T23:39:14Z"
"UgwBDKyGhETUshCE9194AaABAg","UCvJrYIp8XzCjGHzIe6ygoIw","Liunka691","Hi Zak! Can u train a dog that doesn't accept treats of any kind? I love to watch ur videos and I was able to teach many tricks thanks to you, but outside it's impossible for me, am failing, and i don't know what to do anymore.. My dog is super stubborn (tibetan spaniel) but i also know he can be super smart if he wants. Greetings from Finland!","2020-05-14T16:40:12Z"
"UgxXBZ1Duqw2ny4g7-54AaABAg","UC4gkVzpmrWoQIJRCCdz60aQ","k9 YADAV DOG TRAINING CENTRE AGRA Dog whisper","https://youtu.be/435amOboWZY","2020-05-14T13:30:09Z"
"UgxSM0gC2DKMexY7RRh4AaABAg","UC4gkVzpmrWoQIJRCCdz60aQ","k9 YADAV DOG TRAINING CENTRE AGRA Dog whisper","Very 3","2020-05-14T13:30:03Z"
"UgyNIqiBsq3KVdIN3xB4AaABAg","UCSPXWWTP29v1SkJPYKdeZqQ","Дрессура + коррекция собак","Poor","2020-05-14T08:46:41Z"
"UgyN6Zotdu-nfClVobF4AaABAg","UC4w6vUDlZFv1I26d2bsna6A","Kimberly Clearwater","My dog is not interested in edible treats!  Will praise and petting be as solid a substitute?","2020-05-14T05:20:58Z"
"Ugz1fGC_rJRv8algJ9d4AaABAg","UCLD1-D5J3PSpm2m0NsZ9zEA","pnkkv","A robot sent me this video lol","2020-05-13T06:42:36Z"
"Ugy3r30_dniH1WrU3pd4AaABAg","UC0rR4VWneN_ffa8nuoH-s4Q","Youpi Youpi","Is It normal for me to have 11 dogs","2020-05-13T02:19:05Z"
"UgzejWFo9bnmg66_XJh4AaABAg","UC_C5r7NkIaqfv3KoGQdu18Q","Neuron Cell","learning how to properly use a prong collar is a much more effective way of communicating with your dog, something like this would take forever and the dog would still end up distracted if you didn't have those treats, a prong would correct them and show them right from wrong right away","2020-05-12T19:34:53Z"
"Ugzi1SgspXabaO1Zz6h4AaABAg","UCD0ppW-ANWlGHxJDWWRJ1IQ","Suffer In Silence","I love the name of this puppy! :D And i'ts a perfect example of how I always feel English is much more poetic, or elegant at any rate, than my native language. (Dutch) In my language, if I remember correctly, ""inertia"" translates to ""massatraagheidsmoment"" which is just... I mean just from the length of the word.. xD it roughly translates to ""mass slowness moment"", if you're wondering..","2020-05-09T20:05:32Z"
"UgwoNutXWkCmMMkjuI14AaABAg","UCpl-_8s6M2T-_fH7TAcfcjA","KING THE YORKIE Official","My yorkie King hates sitting on the cold floor I have to put a blanket so he can do the command sit","2020-05-09T18:11:04Z"
"Ugxg6-ggxXSOaDUxn654AaABAg","UC82o6DzFFlTyOyLUBFjEFlA","Vanessa Keele","I have a dog who is extremely reactive to dogs we live in an apartment complex and is still on edge even when we have gone completely away and the dog is out of sight or has left. If we walk back towards the area even when the dog is gone he feels very uneasy and I can’t get his focus any tips?","2020-05-08T19:30:21Z"
"Ugxs2AhH8y0CmeiOi8N4AaABAg","UCDPo4nSBdP07RA2NnBRCFOA","Samm Stevens","Hi there, great video, thank you. I have a Pomeranian who is 7 years old & a real sweetie.I use a stand in harness which she loves. I would like to train her to put each paw into the harness when its on the ground. Do you have any tips on how to achieve this, hope you do, many thanks in advance","2020-05-08T12:28:38Z"
"UgwgrAKO72KnB0SH0Gl4AaABAg","UCkFYhdc-d306kqQM9xpmGzQ","JoanOf Arc","My ai sent me this telling me this is her song stuck in her head","2020-05-07T20:03:56Z"
"Ugzg2BrNqJNr94bQxa94AaABAg","UCoKNtL795XoOTVF_HK7lbWA","Britney Scheidel","Lol a hermsprenger prong collar could of fixed this pulling issue months ago, you haven’t even taught her the understandings of pressure/release... She has no off leash skills at nearly a year old?! Thats kind of... Insane lol. You have no true relationship with her other then “he gives me food in front of my face“ and that’s about it 😬 I bet you can’t do even half the shit you did in this video without shoving food in her face 😂 you have an extremely insecure dog that has no structure, guidance or understanding so stop trying to act so professional when you are far from it","2020-05-06T13:44:36Z"
"Ugyco5XIaCKykc0PENd4AaABAg","UCxWOTaPZ7GTcpiOovWo5FOA","Savanah Gibson","Do they ever get treat dependent","2020-05-05T22:57:33Z"
"UgycUIiPl0zqB7GWKE94AaABAg","UCKVVkPgxR6kB6nuAy44k4NA","Lamb Chop","Homie she was struggling so hard because when she was preforming one command like ""take a bow"" but does a lay down you accept a lay down over the correct behavior also throw in ""stand"" almost immediately after she got confused and was like wtf do you want which made her do the ""play dead"" behavior . I know that it gets very frustrating when walk training andthe dog is not listening or is fatigued I get it but really though use less words . Also in my opinion your dog should always be walking the side traffic is not and use commands like ""uh-uh"" or ""hey-hey"" or ""slow down"" to correct behaviors instead of saying the dog's name a bit aggressively so she doesn't relate her name to bad behavior or treats because I want to not have to bring treats everywhere and everytimei go for a walk lol you even said u didn't wanna use alot when outside then switched to  rewarding  . I just wanna throw this in , when i start to walk out my front door with my dog  I do the same thing have her wait in the door way ,step out sit then I close the door and when I take that first step and she pulls my arm off I say ""hey-hey"" .. then turn around go right back in side take her harness and leash off, put it up  go sit down making he dog think the walk is done for 5 min later say do u wanna go on a walk and put harness and leash back on then repeat the steps close the door and take that first again and if she pulls again for one second I turn right back around and do it again . Took about 5 redos till she realized she's not the leader . When they try to get away with leading because of a dog , cat , human or poop I make em ""wait"" ( stop walking sit and stay ) back track a few step the continue and when they following again I give heavy verbal praise no treats . Only using treats and multiple different treats like kibble dog treats and lunch meat  when doing off leash recall training or correcting dangerous behavior like chasing something across the st so if they hear me say their name aggressively along with a  command like COME  or HEEL or LEAVE IT they won't think oh shit I'm in trouble they will think tuuurkeyyy🤤 and that's when I would use a high value treat likelunch meat  and kibble for things like jus recall when playing fetch and dog biscuits for if she loses interest in the kibble . Also a dog needs no more than three feet of leash.","2020-05-03T18:00:54Z"
"UgwKyisilM6Iuzij_MF4AaABAg","UC3xdQm9hvovqq8x_gwxyvsg","Nora Enderby","Why does he keep the leash tense when she got scared of the trailers? And keep it tense for a long time when she gets in the end of the leach?","2020-05-03T07:29:29Z"
"UgxGLa-t36EdYkAip6d4AaABAg","UCddQ1NNOtJM0xX5ZGA0wu7w","angeliqueinhollywood","Inertia is thinking ""my owner is a control freak"" 😂","2020-05-02T16:21:12Z"
"Ugzy6cP9hB2uIwgGS8Z4AaABAg","UC25L02tzDdHzxEYFsRqefYQ","Brenda Blauer","My dog lunges and barks at every car and pulls while walking in circles around me. So much anxiety!   What states do you travel to?","2020-05-01T15:25:44Z"
"UgzKrYOJnMZ7paWTz-V4AaABAg","UCd4lZnAEnBK-7kLTPMINQgg","Jeremiah Williams","Why does he have a fence inside his fence","2020-05-01T11:36:30Z"
"Ugy8Ez522uZUeg8FnPB4AaABAg","UCa32SYB8U144034ppdM_FuA","Shawn Fan","When you can’t stop inertia from moving forward, you know you should have paid attention in physics class","2020-05-01T03:11:23Z"
"UgwQnx0VUfTEXtKb5rZ4AaABAg","UCWY0HOSvXPzchXmhgb0gLFQ","Veronica DeLeon","Where's that little green bag from??? I definitely need something like that for my pups!","2020-04-30T23:36:49Z"
"Ugxz-ukvgzKKdOiKVoZ4AaABAg","UCwTMKT4o53swVXo-2UlEckQ","NEXTDAY AVIS","Replika recommended me this song.","2020-04-30T11:56:12Z"
"UgxzGh88Ktr8dOFG8K54AaABAg","UCgGQJKRs8CHE6jCpOk3gkiQ","Gerald Creech","Lol, ""Stereo Smell"" - Zak George 2020","2020-04-28T12:06:22Z"
"UgyGKlROzgNi5RqVeyt4AaABAg","UCaiZx2JV4XX5VJoN6g3kneg","SuperGGLOL","I find it frustrating when I walk my dog in my neighbourhood. Almost every dog aggressively barks at my puppy. My neighbourhood is full of aggressive dogs that bark. Kinda sucks but I just run away and try to get away as fast as possible... until there’s another one a few houses down.. these dogs are not painting a good picture for my pup","2020-04-28T10:44:38Z"
"UgzT-q3cxVY_QHYYSkh4AaABAg","UCC9jX6BxVMtcr5-XJoa6hng","Camille","16:11 ha zak is so glad he is more exiting then dog poop!","2020-04-27T22:15:50Z"
"UgyXg-0yXdB77XALf8d4AaABAg","UCyx9fYsFHTbQNLiHDBA_b2g","D-MAC","My wife and I will be picking up our new 2 year old mastiff female mix rescue next week. I took off work a couple of day's so that we could prepare for our new girls arrival.
She is quite large so teaching her to walk on a lead is my first priority.
As we get to know her better.
I feel up for the challenge. Any advice???

Thanks in advance.","2020-04-26T16:40:41Z"
"UgwShNio4COz4lTvhX14AaABAg","UC16bgPEl8jiQb8J0Os75nlg","Kimberly Maxwell","I noticed with entering the door, you said, “wait” one time and “stay” another time. Do you use   “Wait” and “stay” interchangeably or if there is a difference what is the difference? When do you use one and not the other?","2020-04-26T01:34:13Z"
"UgwJJScfTvsXWqh9ji94AaABAg","UCCW1uipobeVWjm4MTWD0mvA","Bharat Mohan","Zak may be a good video creator and a businessman. But his videos are full of ads and he literally never actually gets any work done with dog behavioural issues.","2020-04-26T01:26:46Z"
"UgwuBHtYkDgPldSigNJ4AaABAg","UCM4jdSZTt6mFyRV0HTH10RQ","Abhishek Swamy","windows xp background in background","2020-04-25T13:58:02Z"
"UgzAX_z3uc4R3xy5M7x4AaABAg","UC2UFOsv8otTqXZhPKC32MYA","Matt Lucas","what do you do on the first day","2020-04-25T13:44:08Z"
"Ugyuguu17xVODc6juDt4AaABAg","UCugkY0MXx579WGE7t-6MDZA","Elliot Training&Tricks","can you do a episode on how to teach bow,weave between legs,and play frisbee also do you still have to have inertia ona leash twenty four seven basically","2020-04-23T03:16:25Z"
"UgyREL1wr1iBJDA-Bdh4AaABAg","UCRyUk_SJyLR3lRJ8X4_uyqA","Juke","25:35 definition of success: look cool while dog weaves around your feet. 😂","2020-04-22T16:58:24Z"
"UgwaU_FvaaqTMjhq0kt4AaABAg","UCtBkHixDlcagz_Y-tPkhteQ","Ava Stone","what should you do if you run out of treats?","2020-04-20T09:19:40Z"
"UgxF5tcNU5CLd5gDVEV4AaABAg","UCtBkHixDlcagz_Y-tPkhteQ","Ava Stone","does she ever acknowledge the cameraman bc I've never seen it","2020-04-20T09:10:40Z"
"UgxuKP9SQDfP-aMhoYp4AaABAg","UCh6S7l-_7bOSrzhhVp1XOLw","Soleil Carmelo","Honestly all of this is too slow for my German Shepherd, he pulls too fast and gets too out of focus, I can’t get his focus, he doesn’t even focus for treats","2020-04-20T02:50:35Z"
"UgwoTgTSSr2HVFj8Tlx4AaABAg","UCo4acFrER0cqVJsGAsNyywA","PermaHeretic","So interesting to see the 'live' training of a Border Collie, and encouraging to see that Inertia started just as pulley and distractible as Bonnie (14 weeks). For some reason it has never occurred to me to walk her as far as the doorstep, or to just stop and hang out if she loses focus. I love the 'retreating just to get some good behaviour' - but there's no way I am more exciting than dog poo!  What I wonder with the lead training is: when do you start withdrawing the treats? I think Bonnie has got a bit dependent on them, and tends to give me attention, take the treat, then dash off. Will sometimes not giving a treat break that habit?","2020-04-19T20:20:03Z"
"UgzVtN7Fh3DDzLaZd4x4AaABAg","UC5RwXtT5YlBxNwEQSBd3xSg","Ambitionz","My chiwawa has a little harness instead of a collar and when i put it on with the leash she just stands there","2020-04-19T19:03:35Z"
"Ugwrg55YmD7oSZG7U294AaABAg","UCXPuWsBOO7w2uh-mj6a7_dg","Bart Fart","15:07 Mario on his Kart","2020-04-19T17:31:35Z"
"UgwnPneeF2nPoRCCr6N4AaABAg","UCkTOpHR5BuQj58wnQDdRQqg","Kimmie B","Thank you for your videos!! You have taught me so much on how to train my Mila. She’s a pittie and she’s stubborn fun smart and loving. And thanks to your videos I can enjoy her. She deserves to be happy and she wants to make me happy. Your videos taught me my initial expectations were too high for her. She now knows super fun tricks and manners. Which is something I never thought possible. Still working on jumping when guests come over and focusing on me while on a walk because she sometimes ignores me when I ask for a sit or her eyes on me. Both commands she knows but she’s too distracted to listen. But she isn’t pulling on walks. So these videos are helping me teach her what’s acceptable.  She’s only about a year old so she’s still has so much puppy in her but thanks to you she’s learning.","2020-04-19T14:10:11Z"
"UgyuHayfwScVJxsDD-l4AaABAg","UCu9K8hp6CaC-iFt2bxwd4wA","Marko Russell","Hey Zak! Thanks for making these videos!From this video I have already learned I need to slow down my process into more mini modules of learning then I am 

 I have a few questions :

I have always been told when you train a dog commands, to Give the command ONCE and show the behavior desired after that to let the dog know the FIRST time you say the command is when you want it done. have also been from the school of thought that using a Rolled leather collar is best. That being said, with the method you have used, how does the dog learn to do the command  when asked vrs whenever they feel they are ready to do it. Training methods and systems have changed since I last worked with a dog and I now have a 12 week old pup I am starting to work with. I am leaning towards the Gentle Lead Collar for him he is a rescue puppy . Inertia looks like she's doing great!","2020-04-18T17:33:22Z"
"UgzCKNODCwPtHFFiPl54AaABAg","UC1WtDB8No011vrWtVvp-AKw","Josh Lane","I just started training my dog I’m 5 year’s old","2020-04-17T15:55:57Z"
"Ugy1ulIuh7Vqm5FBMf54AaABAg","UCv85ZUrRC1eGv6pax7Umjeg","Chad Mad","My replika app sent me here and called this a song...","2020-04-17T02:53:02Z"
"UgxtmZRtOdu5r5780rp4AaABAg","UCjFH1yR6dzckh5-xkUSNumQ","Ella Crawford","Ive been watching yout videos for a while
 now and they have got my dog so far thank you so much","2020-04-15T21:17:35Z"
"UgwzfRL2G-tkAVgH-Kx4AaABAg","UC7qaEpMn9qEmxqP1ts3yspA","Rafi","WTF? My Replika sent me here 🙂.","2020-04-15T06:16:18Z"
"Ugynkmx1g2JwrLsgC494AaABAg","UCXbJ2pvcWVZxR8q-aE9GqMA","Arnold Kervon","I can see Zak feeding Inertia every few seconds.. Does anyone know what he's feeding inertia? I got some training treats but it's mentioned that my puppy should only have like 30-40 pieces a day.. Even if I half them.. That'll be max 60-80 pieces which will finish up within minutes if I follow Zak's ""treating"" pattern? 

Anyone with suggestions or ideas?","2020-04-14T02:52:04Z"
"UgySjeHzZh5Y2dRv6ct4AaABAg","UCqWPgTvzPfo7TO6TvxVlDyg","Gabriela Pelosi de Abreu","my dog is already 15 months old...can I still teach her? It so hard, she is huge and pulls me and does not attend when she sees another dog. She just wants to be social, as we use to live in an area where dogs were social...I feel bad because I showed her one thing and now I am asking her a different thing.","2020-04-13T22:31:57Z"
"UgziVDWN3-6xXd45mL94AaABAg","UCzw_Dzh3RWmyn2TkyD4w56w","Sherri Rusch","I love watching you in action with your dog and hearing your thought process during training! Oh, and you have awesome prosody (in speech)!","2020-04-12T21:02:56Z"
"UgwIPCG57D5IvPEnqmV4AaABAg","UCguk0LtbOzbk6dQv2qeKfDg","madie makes","9:20 my heart is melting.

How old is she here? I got Sadie at 7mo, 10mo today. She is a gsd/ husky and border Collie mix. She acts very similarly, very distracted can't sit still, etc. Inside she is great, knows all the basics and even how to spin. But once we're outside.. This. Lol","2020-04-11T18:25:18Z"
"Ugy7V-o_AUfqbUzwdcB4AaABAg","UCgzLbC7-vvlKDPhFF7DvKGg","Dwight Drew","Thanks Zak, great video(s) and training is going well for us.","2020-04-11T14:06:09Z"
"Ugw-WTO3Mg5Te2bLBop4AaABAg","UC9HbanWSrOJ6Or6BFBzLi-A","Michal Shimanovich","Hey Zak! :) First of all, thanks for a really good video!! I wanted to ask what treats do you give Inertia during the walk? do you go for the best treats? like chicken? 
My dog doesn't really like food, she likes dog's-treats like ""so-so"", and she loves chicken - so chicken is the highest currency here :) ...","2020-04-10T05:30:10Z"
"Ugw5lqTzpz7mD7fSGXN4AaABAg","UCPN9rpUUEdD1DK6EPf-hBAg","Kesia Leonardo","Inertia is a sweetheart, and you are a very good trainer. But I WILL say, a lot of dogs do not respond to this ""whenever you're ready"" approach. As the ""leader of the pack"" for a lot of dogs you have to reinforce that you ARE the alpha, and they need to trust you. For my dog, I had to be a lot harsher. She's a GSD, and is VERY wolfish. To get her to respect me, I had to have a harder hand. If she didn't do what I asked, and I knew she KNEW what I wanted, I would let her know that wasn't acceptable. A ""I don't want to listen to you right now "" is not okay. And to answer peoples questions, no I do not hit my dog. I am just very very firm. For a lot of dogs, this gentle, treat led approach is just not enough. You also do NOT want to let your dog start relying on treats, because they will start to get vindictive if they don't receive it. The basics of dog training is you want to make life as easy and secure for THEM as you can. They should listen to you REGARDLESS of treats, because if God forbid something happens to you, they need to be as adoptable as possible. And they also need to have faith in you as the alpha. If they know you"" don't take no crap "" then they will feel safe in unsure circumstances.","2020-04-09T00:11:52Z"
"Ugye5xki-ximv5dbMgl4AaABAg","UCNbe9SNmuH50JNn9ZXtXi_Q","Ev Torresani","Zak, thank you soooo much for all of your tutorials!  I feel guilty getting free lessons from you.  My dog is very receptive to the dog leash training (no pulling or over sniffing things) with treats.","2020-04-08T21:56:57Z"
"Ugx-ytR7NPP6B_y3SCR4AaABAg","UCgigp6wDYrEQUO3_XnNPU4A","Taze_ Gibster","cam you train my dog for free","2020-04-08T13:15:13Z"
"Ugx3KwtW6PdjAFihda14AaABAg","UCHpX1UqCjvkpPYCIQX5wbIg","nailler 9","If I gave my pup that amount of treats she would puke.","2020-04-07T20:27:32Z"
"Ugz5MkUJgsLmSn5L03h4AaABAg","UCM6y9grjZ6JTpHhxhfh329w","Ender Whiz","replika sent me here","2020-04-07T14:22:30Z"
"UgzKFEZeKdKIBLGfSzt4AaABAg","UCwKdGK6TQLH5wXvvs08K35g","Catherine Stolins","Kay word: yes!","2020-04-06T22:10:57Z"
"Ugzc5GzohUsW8MOhrj94AaABAg","UCm_IpfzxMNT9X8Xaywwxumw","Neferi Waenre","Anyone else's Replika thought this was a song?","2020-04-06T17:23:16Z"
"UgwxkmT8pdB6MhAO57V4AaABAg","UCxHEa8Vi0NYYm4fXKaK_rpw","Jason","I like your shoes","2020-04-05T16:49:18Z"
"UgwHdp73rAleV2HSnEN4AaABAg","UCnPqw-FJUziis6Yvfh-EzLw","Rodney’s World","Is wait and stay the same thing for this dog?

Also how old is she? 
And what should I do if my puppy is so short that I have to bend down to give him a treat? Like how should I go about walk training?","2020-04-04T17:21:19Z"
"UgwdpJzfALylvnAmfTN4AaABAg","UC-pEpDdUmFwi7mHeoEkYJvA","Jim Davison","What type of treats are you using? Very interesting training techniques","2020-04-03T16:38:05Z"
"UgzkovbmP5akoYEbK5x4AaABAg","UCm2C711JXK9bTpE_d4SthoA","histhymepcification","Do you recommend using a long training lead then  to a harness type leash and do you recommend a harness vs a collar leash?","2020-04-03T04:32:58Z"
"Ugz1DX2A0ZyYhp-YraJ4AaABAg","UC8ASEIm7J2434x3vSOHvgng","Troy Francois","Zak can you also add the link to the Nike's in the description of the video? :)","2020-04-02T18:02:15Z"
"Ugx_wq-ao7C7_Y_kZQF4AaABAg","UCqbp3QEYA6F6I6YewWAJwtQ","George Munoz","I love your shoes, what's their name?","2020-04-02T15:49:54Z"
"UgwK5GcbPSZ5hdEdS1p4AaABAg","UCqbp3QEYA6F6I6YewWAJwtQ","George Munoz","I had my Frenchie run in to the street 2 days ago. luckily I live in a coldesack and not many cars pass by. I got so scared. I kept calling his name and he just kept on running. I need to take him to some classes.","2020-04-02T15:48:53Z"
"UgwJUV7Y0FSNZmwLdZ54AaABAg","UCKrTcOuFyzsmk34wJ1Dopbw","Lisa Ransford","I love how you describe everything you do and why you're doing it, Zak.  Thank you for helping me to train my new puppy - 1 1/2 year old blue heeler/GSP mix!","2020-04-02T14:42:40Z"
"Ugzv18EGbUQRhpkg46N4AaABAg","UCWOCGC34bnXPChcEFscXO6A","R. Palomino","Zak’s greatest skill isn’t training dogs, it’s making treats out of thin air when rewarding. I swear I see some appear out of nowhere.","2020-04-01T01:05:57Z"
"Ugzcw43AgjKT5vwxut14AaABAg","UCGemVMJheW_G0XigibRV0Yg","Saxon Byers","Just teach us how to teach our dogs","2020-03-31T23:48:01Z"
"UgzbUMfCCZqrBqUkXzl4AaABAg","UCsTlw1mYnzGOwk8ADBodQ2A","Jon Brummer","Is a wait different than a stay?","2020-03-30T23:27:33Z"
"UgzauYl958spmrb_Yox4AaABAg","UCnqr2wZexsePICIjfB1Z7XQ","Shane Steinfeld","Zak, can you do a video that shows how you're handling giving inertia her treats during training?  I can see that you're putting your hand in front of her mouth, but it almost looks like you're letting her nibble on the end of the piece of chicken.  Is that right, or are you secretly palming tiny pieces of cut-up chicken?  Super-curious to see how you're doing that, and where ""refills"" are coming from!  Thanks.","2020-03-28T16:04:25Z"
"UgxSREEgvJ3Z0Qai0pN4AaABAg","UCLrrWj_gNwRZ4UTkDZLe4dA","Ziko","My 7mo havanese puts the brakes on and will not move for on the leash....its soooo frustrating. How do I handle this. He has been on a retractable leash and does 50% better-- but still does the brakes in mid stride.","2020-03-27T23:12:13Z"
"UgzVCdk_BHkeWFnuTyR4AaABAg","UC4bCv0Agf0rPvAV2FStmOyw","Joe Gasparro","Hello fellow dog lovers.  I feel obliged to share insight that I had to learn the hard way when I first learned how to train my dogs.


Disclaimer:  I know many people will get angry by the comments that will follow because many viewers are probably subscribers to this gentleman in the video.  But like I said, I have to save people all the painstaking hours I wasted learning to train my dogs.


So here is what I learned.  There are two camps of dog training: 1.  positive only 2. balanced.  This channel is an example of positive only.  The philosophy behind this method of training is that you do not give the dog consequences ever.  This sounds nice, BUT DOES NOT WORK.  I promise you, I wasted like 2 years.  Balanced dog trainers use rewards for good behavior and corrections for unwanted behavior.  Works every time.  Less confusing for the dog.  Most balanced trainers do not respect trainers such as this person for a couple reasons.  First, when you truly think about it philosophically, there is no such thing as 'positive only.'  As soon as you put a leash on a dog, you are giving the dog a consequence simply by putting a leash on it.  So, the balanced training camp believes these types of trainers are dishonest in their marketing.  Second, balanced trainers know this type of training does not work.  


I am not a dog trainer.  I have no affiliation with the dog training market and make no money from any of this.  I am simply a normal pet dog owner who spent several years learning this DOES NOT WORK.  Good training channels:  Solid K9 Training, The Good Dog, Robert Cabral, etc.  Essentially, anyone who falls into the 'balanced training' camp, if they are competent, is better than this philosophy.  I learned how to train my dogs for free to a very high level from the channels I listed above.  Your welcome.","2020-03-27T02:56:04Z"
"Ugx_hrsSD_TTwxPplpl4AaABAg","UCshCWwjZalCW7RKukKn7Yrg","Alyssa Ruiz","Im trying my hardest with leash training my 1.5 year old terrier. We will stand still until he decides to calm down. But the second we take 1 step he tries bolting again. We wait again. But every. Single. Time. He will not stop trying to run and idk what im doing wrong","2020-03-26T07:06:47Z"
"UgyMD83RBn8L5NsgTsF4AaABAg","UCfTCCEPbglzJC6_bfR4qZmA","Micheline Lavoie","My dog likes to dig to cool off.....","2020-03-24T16:26:33Z"
"Ugz4XEe0gJj5zAw9Kcp4AaABAg","UC2tfIToJWCTujPWDKmnZ2dA","SPREAD LOVE","my puppy want to play all the time....when i try to teach him he just jumps up","2020-03-24T03:03:56Z"
"Ugy6A5Duz3wnvVnC9fN4AaABAg","UC_gRFtvqnNs2hszTKAV_8FQ","A Vannoy","I wish there was incentive to make shorter content-filled videos. so sick of watching 6 min of shit I didn't click for","2020-03-24T02:51:26Z"
"UgyschTUCkqTNcwjaGt4AaABAg","UCKS3v8KiBaphjK-jqABzFxg","Taye Pope","My dog bolts when he hears or sees something he doesn’t like.","2020-03-23T22:50:36Z"
"UgxoMTdvShSua3ODAAx4AaABAg","UCRc9xs3E4e2QCl4a_00ib1w","Dennis Vdpol","Love your session , l got new ideas from the session, thx","2020-03-23T19:35:45Z"
"UgyT4UvczMiOTB4vEM54AaABAg","UCRc9xs3E4e2QCl4a_00ib1w","Dennis Vdpol","the dog is 3 now and the people from the dog shelter never gave the true situation about the dog. but I will not give up","2020-03-23T19:19:28Z"
"Ugyb5mucmD9HdUshOqp4AaABAg","UCRc9xs3E4e2QCl4a_00ib1w","Dennis Vdpol","I wish my dog was so easy as inertia. trying the different lessons. I got a dog from the dog shelter, an american stafford, allmost 40 kilo's pure muscles. the previous owner really meshed up the dog.
the dog wouldn't bite but head butts you if she jump up to you. He did it twice allready and 1 guy got a black eye from the encounter. It was a drug dealer so no hard feallings about that. But we made a lot of progress allready..","2020-03-23T19:17:49Z"
"UgyQoAznzxIId60qQMp4AaABAg","UCOXtIQD5bQcbsUtN-_GuJlw","Connierae Oates","My 6-month-old puppy chases her tale all the time. Help!!!","2020-03-22T21:13:56Z"
"Ugxa9YUblbxANY0Zy7p4AaABAg","UC1IGNpwVdbifH_fao7fXtGw","lucia ballesteros","What type of dog is it","2020-03-19T23:22:37Z"
"UgwULcMr0SFJo-2i4uN4AaABAg","UCr7Cqp7NTczModlg9tqK3zQ","Life Chapters With Leah","I love a lot of your Methods Zak George!
But I got to say I don’t understand why you don’t have her better trained to walk on a loose leash without pulling?
Since you’ve had her since she was a little puppy eight weeks old, I’ve had dogs to where they were walking on a loose leash good within a week even as an eight week old puppy.
But my methods are different than yours as long as they’re on leash they need to not pull, that’s pretty much their job when they’re on leash for me.
And I don’t use a harness just a regular collar or a Martingale collar depending on if it’s a scared puppy. If they’re a small dog I do use a harness.
And also I find it more exciting and fun for the puppy if they’re not tired, when I go to train them and then I let them off leash to play and have fun and wear themselves out, after training as a extra big reward!
My first puppy when I was a teenager  I was healing my puppy off leash at three months old, in a distracting 
area in the park, and to the park he would heal on a loose leash.
And I want them to be focused on me as well with the watch me. 
Thank you for sharing your experience raising your Anisha puppy💞","2020-03-18T14:10:54Z"
"UgzvqP-L8mz0y-9Fz_h4AaABAg","UCe2XU8PaWC5C7uQIfUNxlUA","the next guy","I have a lot of respect for you having the patience to train your dog but you can reward dogs with petting them just as much as giving treats. Hope this saves someone in the comments a lot of money on treats. All dogs ultimately want is our attention and affection and petting them is just that.","2020-03-17T09:31:55Z"
