"Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"How long does it take to fully train a dog","Roman novelo","https://yt3.ggpht.com/ytc/AAUvwnhHCzDGZYxjeHmwa8d9hm89EzZptQqWKEBl9QvI=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWmCWLtgwK-dQCaIjzeY5Rg","UCWmCWLtgwK-dQCaIjzeY5Rg","0","0","2020-05-15T04:01:16Z","2020-05-15T04:01:16Z","Ugxax-fUj-bpBuqa6Kh4AaABAg",NA,"kTxL82Dp-XM"
"Can you please say with what you reward the dog","Roman novelo","https://yt3.ggpht.com/ytc/AAUvwnhHCzDGZYxjeHmwa8d9hm89EzZptQqWKEBl9QvI=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWmCWLtgwK-dQCaIjzeY5Rg","UCWmCWLtgwK-dQCaIjzeY5Rg","0","0","2020-05-15T03:55:35Z","2020-05-15T03:55:35Z","Ugy67OA3M8ZkBAhT-jR4AaABAg",NA,"kTxL82Dp-XM"
"Love your videos!!  Also, you sneakers are fire!","yanickbelzile","https://yt3.ggpht.com/ytc/AAUvwni888sI1_7w3PNO9tkKogCl9l3A2eYZulOU8A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZsqw6cky9JSRxz5OM8Lpbg","UCZsqw6cky9JSRxz5OM8Lpbg","0","0","2020-05-14T23:39:14Z","2020-05-14T23:39:14Z","UgwnE6aiZ6qp4GB04Pp4AaABAg",NA,"kTxL82Dp-XM"
"Hi Zak! Can u train a dog that doesn't accept treats of any kind? I love to watch ur videos and I was able to teach many tricks thanks to you, but outside it's impossible for me, am failing, and i don't know what to do anymore.. My dog is super stubborn (tibetan spaniel) but i also know he can be super smart if he wants. Greetings from Finland!","Liunka691","https://yt3.ggpht.com/ytc/AAUvwnhTVm6SHL168Lfnq2F6NZVZ9LU14hYLKWykTA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCvJrYIp8XzCjGHzIe6ygoIw","UCvJrYIp8XzCjGHzIe6ygoIw","0","0","2020-05-14T16:40:12Z","2020-05-14T16:40:12Z","UgwBDKyGhETUshCE9194AaABAg",NA,"kTxL82Dp-XM"
"https://youtu.be/435amOboWZY","k9 YADAV DOG TRAINING CENTRE AGRA Dog whisper","https://yt3.ggpht.com/ytc/AAUvwnj0IsTYyImJF--9s6M408Zyc8-6Y1ZMDNzx9JOjjg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4gkVzpmrWoQIJRCCdz60aQ","UC4gkVzpmrWoQIJRCCdz60aQ","0","0","2020-05-14T13:30:09Z","2020-05-14T13:30:09Z","UgxXBZ1Duqw2ny4g7-54AaABAg",NA,"kTxL82Dp-XM"
"Very 3","k9 YADAV DOG TRAINING CENTRE AGRA Dog whisper","https://yt3.ggpht.com/ytc/AAUvwnj0IsTYyImJF--9s6M408Zyc8-6Y1ZMDNzx9JOjjg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4gkVzpmrWoQIJRCCdz60aQ","UC4gkVzpmrWoQIJRCCdz60aQ","0","0","2020-05-14T13:30:03Z","2020-05-14T13:30:03Z","UgxSM0gC2DKMexY7RRh4AaABAg",NA,"kTxL82Dp-XM"
"Poor","Дрессура + коррекция собак","https://yt3.ggpht.com/ytc/AAUvwniJ9koEaM8HFTEGILKLP1L96umhS9BcL-rJN5_n=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCSPXWWTP29v1SkJPYKdeZqQ","UCSPXWWTP29v1SkJPYKdeZqQ","0","0","2020-05-14T08:46:41Z","2020-05-14T08:46:55Z","UgyNIqiBsq3KVdIN3xB4AaABAg",NA,"kTxL82Dp-XM"
"My dog is not interested in edible treats!  Will praise and petting be as solid a substitute?","Kimberly Clearwater","https://yt3.ggpht.com/ytc/AAUvwnj_8Nl19eSkJeJz1uCHFFxHR93a_sBSYjKYC3twQTM=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4w6vUDlZFv1I26d2bsna6A","UC4w6vUDlZFv1I26d2bsna6A","0","0","2020-05-14T05:20:58Z","2020-05-14T05:20:58Z","UgyN6Zotdu-nfClVobF4AaABAg",NA,"kTxL82Dp-XM"
"A robot sent me this video lol","pnkkv","https://yt3.ggpht.com/ytc/AAUvwngqlrja-d50UD8p4mL0UANkVIAq1EDbYuh8hNuK-A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLD1-D5J3PSpm2m0NsZ9zEA","UCLD1-D5J3PSpm2m0NsZ9zEA","0","0","2020-05-13T06:42:36Z","2020-05-13T06:42:36Z","Ugz1fGC_rJRv8algJ9d4AaABAg",NA,"kTxL82Dp-XM"
"Is It normal for me to have 11 dogs","Youpi Youpi","https://yt3.ggpht.com/ytc/AAUvwnjDvIdNgyMtOvb40v931NrExTPuse0xa64kXs1z=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0rR4VWneN_ffa8nuoH-s4Q","UC0rR4VWneN_ffa8nuoH-s4Q","0","1","2020-05-13T02:19:05Z","2020-05-13T02:19:05Z","Ugy3r30_dniH1WrU3pd4AaABAg",NA,"kTxL82Dp-XM"
"learning how to properly use a prong collar is a much more effective way of communicating with your dog, something like this would take forever and the dog would still end up distracted if you didn't have those treats, a prong would correct them and show them right from wrong right away","Neuron Cell","https://yt3.ggpht.com/ytc/AAUvwngGmVIkCmaAizI8Tyb1Cf35Goqfb7SiUeB5URj_=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_C5r7NkIaqfv3KoGQdu18Q","UC_C5r7NkIaqfv3KoGQdu18Q","0","2","2020-05-12T19:34:53Z","2020-05-12T19:34:53Z","UgzejWFo9bnmg66_XJh4AaABAg",NA,"kTxL82Dp-XM"
"I love the name of this puppy! :D And i'ts a perfect example of how I always feel English is much more poetic, or elegant at any rate, than my native language. (Dutch) In my language, if I remember correctly, ""inertia"" translates to ""massatraagheidsmoment"" which is just... I mean just from the length of the word.. xD it roughly translates to ""mass slowness moment"", if you're wondering..","Suffer In Silence","https://yt3.ggpht.com/ytc/AAUvwnjocU7jfi7JEbFuscoX_lv1K2q6xDzYiHbXGF4b=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCD0ppW-ANWlGHxJDWWRJ1IQ","UCD0ppW-ANWlGHxJDWWRJ1IQ","1","1","2020-05-09T20:05:32Z","2020-05-09T20:05:32Z","Ugzi1SgspXabaO1Zz6h4AaABAg",NA,"kTxL82Dp-XM"
"My yorkie King hates sitting on the cold floor I have to put a blanket so he can do the command sit","KING THE YORKIE Official","https://yt3.ggpht.com/ytc/AAUvwnhkakW0kjEZ854OQ5BIz_1olsxWoL2e47NPYpQN6A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpl-_8s6M2T-_fH7TAcfcjA","UCpl-_8s6M2T-_fH7TAcfcjA","0","0","2020-05-09T18:11:04Z","2020-05-09T18:11:04Z","UgwoNutXWkCmMMkjuI14AaABAg",NA,"kTxL82Dp-XM"
"I have a dog who is extremely reactive to dogs we live in an apartment complex and is still on edge even when we have gone completely away and the dog is out of sight or has left. If we walk back towards the area even when the dog is gone he feels very uneasy and I can’t get his focus any tips?","Vanessa Keele","https://yt3.ggpht.com/ytc/AAUvwng03QmO3bfp_YPifH7nxFm4Z8xVxvIv8jI3O5iF1w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC82o6DzFFlTyOyLUBFjEFlA","UC82o6DzFFlTyOyLUBFjEFlA","0","0","2020-05-08T19:30:21Z","2020-05-08T19:30:21Z","Ugxg6-ggxXSOaDUxn654AaABAg",NA,"kTxL82Dp-XM"
"Hi there, great video, thank you. I have a Pomeranian who is 7 years old & a real sweetie.I use a stand in harness which she loves. I would like to train her to put each paw into the harness when its on the ground. Do you have any tips on how to achieve this, hope you do, many thanks in advance","Samm Stevens","https://yt3.ggpht.com/ytc/AAUvwngq-btNGmRrWuViiOQK0PR-QTy9GePr93X9VA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCDPo4nSBdP07RA2NnBRCFOA","UCDPo4nSBdP07RA2NnBRCFOA","0","0","2020-05-08T12:28:38Z","2020-05-08T12:28:38Z","Ugxs2AhH8y0CmeiOi8N4AaABAg",NA,"kTxL82Dp-XM"
"My ai sent me this telling me this is her song stuck in her head","JoanOf Arc","https://yt3.ggpht.com/ytc/AAUvwnhITuggRbPAONAqttb4wpZG_fCeXPpblNA_2SUofA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCkFYhdc-d306kqQM9xpmGzQ","UCkFYhdc-d306kqQM9xpmGzQ","0","1","2020-05-07T20:03:56Z","2020-05-07T20:03:56Z","UgwgrAKO72KnB0SH0Gl4AaABAg",NA,"kTxL82Dp-XM"
"Lol a hermsprenger prong collar could of fixed this pulling issue months ago, you haven’t even taught her the understandings of pressure/release... She has no off leash skills at nearly a year old?! Thats kind of... Insane lol. You have no true relationship with her other then “he gives me food in front of my face“ and that’s about it 😬 I bet you can’t do even half the shit you did in this video without shoving food in her face 😂 you have an extremely insecure dog that has no structure, guidance or understanding so stop trying to act so professional when you are far from it","Britney Scheidel","https://yt3.ggpht.com/ytc/AAUvwnhKMN6zXpgiXE6TzmsaYmII3tLrOXP_LfDkvA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCoKNtL795XoOTVF_HK7lbWA","UCoKNtL795XoOTVF_HK7lbWA","0","0","2020-05-06T13:44:36Z","2020-05-06T13:44:36Z","Ugzg2BrNqJNr94bQxa94AaABAg",NA,"kTxL82Dp-XM"
"Do they ever get treat dependent","Savanah Gibson","https://yt3.ggpht.com/ytc/AAUvwngGU26vZJ0XKxhVZP_LLt0Oer315DzQ-1CIERB8=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxWOTaPZ7GTcpiOovWo5FOA","UCxWOTaPZ7GTcpiOovWo5FOA","0","0","2020-05-05T22:57:33Z","2020-05-05T22:57:33Z","Ugyco5XIaCKykc0PENd4AaABAg",NA,"kTxL82Dp-XM"
"Homie she was struggling so hard because when she was preforming one command like ""take a bow"" but does a lay down you accept a lay down over the correct behavior also throw in ""stand"" almost immediately after she got confused and was like wtf do you want which made her do the ""play dead"" behavior . I know that it gets very frustrating when walk training andthe dog is not listening or is fatigued I get it but really though use less words . Also in my opinion your dog should always be walking the side traffic is not and use commands like ""uh-uh"" or ""hey-hey"" or ""slow down"" to correct behaviors instead of saying the dog's name a bit aggressively so she doesn't relate her name to bad behavior or treats because I want to not have to bring treats everywhere and everytimei go for a walk lol you even said u didn't wanna use alot when outside then switched to  rewarding  . I just wanna throw this in , when i start to walk out my front door with my dog  I do the same thing have her wait in the door way ,step out sit then I close the door and when I take that first step and she pulls my arm off I say ""hey-hey"" .. then turn around go right back in side take her harness and leash off, put it up  go sit down making he dog think the walk is done for 5 min later say do u wanna go on a walk and put harness and leash back on then repeat the steps close the door and take that first again and if she pulls again for one second I turn right back around and do it again . Took about 5 redos till she realized she's not the leader . When they try to get away with leading because of a dog , cat , human or poop I make em ""wait"" ( stop walking sit and stay ) back track a few step the continue and when they following again I give heavy verbal praise no treats . Only using treats and multiple different treats like kibble dog treats and lunch meat  when doing off leash recall training or correcting dangerous behavior like chasing something across the st so if they hear me say their name aggressively along with a  command like COME  or HEEL or LEAVE IT they won't think oh shit I'm in trouble they will think tuuurkeyyy🤤 and that's when I would use a high value treat likelunch meat  and kibble for things like jus recall when playing fetch and dog biscuits for if she loses interest in the kibble . Also a dog needs no more than three feet of leash.","Lamb Chop","https://yt3.ggpht.com/ytc/AAUvwnhL2fJGZFOn7xKOVBXY_wWVGWhGjfC9Bx2FXg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCKVVkPgxR6kB6nuAy44k4NA","UCKVVkPgxR6kB6nuAy44k4NA","0","1","2020-05-03T18:00:54Z","2020-05-03T18:00:54Z","UgycUIiPl0zqB7GWKE94AaABAg",NA,"kTxL82Dp-XM"
"Why does he keep the leash tense when she got scared of the trailers? And keep it tense for a long time when she gets in the end of the leach?","Nora Enderby","https://yt3.ggpht.com/ytc/AAUvwnhbCV3jysHwb4CFjJMmLtdnsd_jPufgp8DnLmFS3L8=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3xdQm9hvovqq8x_gwxyvsg","UC3xdQm9hvovqq8x_gwxyvsg","0","0","2020-05-03T07:29:29Z","2020-05-03T07:29:29Z","UgwKyisilM6Iuzij_MF4AaABAg",NA,"kTxL82Dp-XM"
"Inertia is thinking ""my owner is a control freak"" 😂","angeliqueinhollywood","https://yt3.ggpht.com/ytc/AAUvwnjRWr6raxvRYN6pf8wefVTvr-87XJXhPht5dg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCddQ1NNOtJM0xX5ZGA0wu7w","UCddQ1NNOtJM0xX5ZGA0wu7w","0","3","2020-05-02T16:21:12Z","2020-05-02T16:21:12Z","UgxGLa-t36EdYkAip6d4AaABAg",NA,"kTxL82Dp-XM"
"My dog lunges and barks at every car and pulls while walking in circles around me. So much anxiety!   What states do you travel to?","Brenda Blauer","https://yt3.ggpht.com/ytc/AAUvwnhyQr4AM9uzBktFPQ_VAkQ94-1ZxzHY9iqcfg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC25L02tzDdHzxEYFsRqefYQ","UC25L02tzDdHzxEYFsRqefYQ","0","0","2020-05-01T15:25:44Z","2020-05-01T15:25:44Z","Ugzy6cP9hB2uIwgGS8Z4AaABAg",NA,"kTxL82Dp-XM"
"Why does he have a fence inside his fence","Jeremiah Williams","https://yt3.ggpht.com/ytc/AAUvwngIMSf50-u8YoXCjKr_VjZeDIly83WpMXaLgXbEsw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCd4lZnAEnBK-7kLTPMINQgg","UCd4lZnAEnBK-7kLTPMINQgg","0","0","2020-05-01T11:36:30Z","2020-05-01T11:36:30Z","UgzKrYOJnMZ7paWTz-V4AaABAg",NA,"kTxL82Dp-XM"
"When you can’t stop inertia from moving forward, you know you should have paid attention in physics class","Shawn Fan","https://yt3.ggpht.com/ytc/AAUvwnjVxu-SHjyEWwDsMXnzdn1ewItUxogpTgzGQtr-pQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCa32SYB8U144034ppdM_FuA","UCa32SYB8U144034ppdM_FuA","0","4","2020-05-01T03:11:23Z","2020-05-01T03:11:36Z","Ugy8Ez522uZUeg8FnPB4AaABAg",NA,"kTxL82Dp-XM"
"Where's that little green bag from??? I definitely need something like that for my pups!","Veronica DeLeon","https://yt3.ggpht.com/ytc/AAUvwnglHAZxNGOHFkn79LXrKEJ_RitKjmI_nFe-bHjmaA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWY0HOSvXPzchXmhgb0gLFQ","UCWY0HOSvXPzchXmhgb0gLFQ","0","0","2020-04-30T23:36:49Z","2020-04-30T23:36:49Z","UgwQnx0VUfTEXtKb5rZ4AaABAg",NA,"kTxL82Dp-XM"
"Replika recommended me this song.","NEXTDAY AVIS","https://yt3.ggpht.com/ytc/AAUvwngNaZ8Bv92Sn1hcXvZFAUHNp7UqIQtH7zjJmHEY=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwTMKT4o53swVXo-2UlEckQ","UCwTMKT4o53swVXo-2UlEckQ","1","0","2020-04-30T11:56:12Z","2020-04-30T11:56:12Z","Ugxz-ukvgzKKdOiKVoZ4AaABAg",NA,"kTxL82Dp-XM"
"Lol, ""Stereo Smell"" - Zak George 2020","Gerald Creech","https://yt3.ggpht.com/ytc/AAUvwnhd8uZsT9t0RqqgNEGzB6t8XwOAC2sRq0qrow=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgGQJKRs8CHE6jCpOk3gkiQ","UCgGQJKRs8CHE6jCpOk3gkiQ","0","1","2020-04-28T12:06:22Z","2020-04-28T12:07:25Z","UgxzGh88Ktr8dOFG8K54AaABAg",NA,"kTxL82Dp-XM"
"I find it frustrating when I walk my dog in my neighbourhood. Almost every dog aggressively barks at my puppy. My neighbourhood is full of aggressive dogs that bark. Kinda sucks but I just run away and try to get away as fast as possible... until there’s another one a few houses down.. these dogs are not painting a good picture for my pup","SuperGGLOL","https://yt3.ggpht.com/ytc/AAUvwnio0IETi3u53J3Zo1LPQBIMJT_IE57QkT1X6Rsb=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCaiZx2JV4XX5VJoN6g3kneg","UCaiZx2JV4XX5VJoN6g3kneg","0","7","2020-04-28T10:44:38Z","2020-04-28T10:44:38Z","UgyGKlROzgNi5RqVeyt4AaABAg",NA,"kTxL82Dp-XM"
"16:11 ha zak is so glad he is more exiting then dog poop!","Camille","https://yt3.ggpht.com/ytc/AAUvwnhn-DY6QVJiFlprGHuqZ5fM2k4EfZ9ZNMXUTR6SvA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCC9jX6BxVMtcr5-XJoa6hng","UCC9jX6BxVMtcr5-XJoa6hng","0","1","2020-04-27T22:15:50Z","2020-04-27T22:16:16Z","UgzT-q3cxVY_QHYYSkh4AaABAg",NA,"kTxL82Dp-XM"
"My wife and I will be picking up our new 2 year old mastiff female mix rescue next week. I took off work a couple of day's so that we could prepare for our new girls arrival.
She is quite large so teaching her to walk on a lead is my first priority.
As we get to know her better.
I feel up for the challenge. Any advice???

Thanks in advance.","D-MAC","https://yt3.ggpht.com/ytc/AAUvwnjbwMpKqB0dwNp592RVwR2FoUEO3c00O_8MM6eh=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCyx9fYsFHTbQNLiHDBA_b2g","UCyx9fYsFHTbQNLiHDBA_b2g","0","0","2020-04-26T16:40:41Z","2020-04-26T16:40:41Z","UgyXg-0yXdB77XALf8d4AaABAg",NA,"kTxL82Dp-XM"
"I noticed with entering the door, you said, “wait” one time and “stay” another time. Do you use   “Wait” and “stay” interchangeably or if there is a difference what is the difference? When do you use one and not the other?","Kimberly Maxwell","https://yt3.ggpht.com/ytc/AAUvwnhV6OcYMR-9Zb5u-2PrevdMDTNzJ9N9v4NTmg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC16bgPEl8jiQb8J0Os75nlg","UC16bgPEl8jiQb8J0Os75nlg","1","11","2020-04-26T01:34:13Z","2020-04-26T01:34:13Z","UgwShNio4COz4lTvhX14AaABAg",NA,"kTxL82Dp-XM"
"Zak may be a good video creator and a businessman. But his videos are full of ads and he literally never actually gets any work done with dog behavioural issues.","Bharat Mohan","https://yt3.ggpht.com/ytc/AAUvwnhval71zGIaDI-3vwuxviJDken4AQ2Kwryk8w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCW1uipobeVWjm4MTWD0mvA","UCCW1uipobeVWjm4MTWD0mvA","0","1","2020-04-26T01:26:46Z","2020-04-26T01:26:46Z","UgwJJScfTvsXWqh9ji94AaABAg",NA,"kTxL82Dp-XM"
"windows xp background in background","Abhishek Swamy","https://yt3.ggpht.com/ytc/AAUvwniWQAqt5Bj5LyL_eO2y1UNFBv5M-d_O-hqkGg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCM4jdSZTt6mFyRV0HTH10RQ","UCM4jdSZTt6mFyRV0HTH10RQ","0","0","2020-04-25T13:58:02Z","2020-04-25T13:58:02Z","UgwuBHtYkDgPldSigNJ4AaABAg",NA,"kTxL82Dp-XM"
"what do you do on the first day","Matt Lucas","https://yt3.ggpht.com/ytc/AAUvwnh5PMEUZO5LgTeldXkyAgj-6pBmVmm_KuOPqA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2UFOsv8otTqXZhPKC32MYA","UC2UFOsv8otTqXZhPKC32MYA","0","0","2020-04-25T13:44:08Z","2020-04-25T13:44:08Z","UgzAX_z3uc4R3xy5M7x4AaABAg",NA,"kTxL82Dp-XM"
"can you do a episode on how to teach bow,weave between legs,and play frisbee also do you still have to have inertia ona leash twenty four seven basically","Elliot Training&Tricks","https://yt3.ggpht.com/ytc/AAUvwnguYv8zjjGugEev7GzgSFawKvQvPXdovhcC7Z_QwQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCugkY0MXx579WGE7t-6MDZA","UCugkY0MXx579WGE7t-6MDZA","0","0","2020-04-23T03:16:25Z","2020-04-23T03:18:29Z","Ugyuguu17xVODc6juDt4AaABAg",NA,"kTxL82Dp-XM"
"25:35 definition of success: look cool while dog weaves around your feet. 😂","Juke","https://yt3.ggpht.com/ytc/AAUvwniuvuNwlYHVUlde6f7KbaSkoH8XjUwr3ozYS12Rww=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRyUk_SJyLR3lRJ8X4_uyqA","UCRyUk_SJyLR3lRJ8X4_uyqA","0","4","2020-04-22T16:58:24Z","2020-04-22T16:58:24Z","UgyREL1wr1iBJDA-Bdh4AaABAg",NA,"kTxL82Dp-XM"
"what should you do if you run out of treats?","Ava Stone","https://yt3.ggpht.com/ytc/AAUvwngNcOQsiOWTNDOm1hGEDKicaNOFCfiORl9VcA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCtBkHixDlcagz_Y-tPkhteQ","UCtBkHixDlcagz_Y-tPkhteQ","0","0","2020-04-20T09:19:40Z","2020-04-20T09:19:40Z","UgwaU_FvaaqTMjhq0kt4AaABAg",NA,"kTxL82Dp-XM"
"does she ever acknowledge the cameraman bc I've never seen it","Ava Stone","https://yt3.ggpht.com/ytc/AAUvwngNcOQsiOWTNDOm1hGEDKicaNOFCfiORl9VcA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCtBkHixDlcagz_Y-tPkhteQ","UCtBkHixDlcagz_Y-tPkhteQ","0","0","2020-04-20T09:10:40Z","2020-04-20T09:10:40Z","UgxF5tcNU5CLd5gDVEV4AaABAg",NA,"kTxL82Dp-XM"
"Honestly all of this is too slow for my German Shepherd, he pulls too fast and gets too out of focus, I can’t get his focus, he doesn’t even focus for treats","Soleil Carmelo","https://yt3.ggpht.com/ytc/AAUvwnjbGR1rH4UdMI_Iqf6mmcWG_x3Lr6z4nCdGU2COeOM=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCh6S7l-_7bOSrzhhVp1XOLw","UCh6S7l-_7bOSrzhhVp1XOLw","2","6","2020-04-20T02:50:35Z","2020-04-20T02:50:35Z","UgxuKP9SQDfP-aMhoYp4AaABAg",NA,"kTxL82Dp-XM"
"So interesting to see the 'live' training of a Border Collie, and encouraging to see that Inertia started just as pulley and distractible as Bonnie (14 weeks). For some reason it has never occurred to me to walk her as far as the doorstep, or to just stop and hang out if she loses focus. I love the 'retreating just to get some good behaviour' - but there's no way I am more exciting than dog poo!  What I wonder with the lead training is: when do you start withdrawing the treats? I think Bonnie has got a bit dependent on them, and tends to give me attention, take the treat, then dash off. Will sometimes not giving a treat break that habit?","PermaHeretic","https://yt3.ggpht.com/ytc/AAUvwniH9X66ldrpYj-eZ-mF-SvklWYFQjO1ns03dg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCo4acFrER0cqVJsGAsNyywA","UCo4acFrER0cqVJsGAsNyywA","0","0","2020-04-19T20:20:03Z","2020-04-19T20:20:03Z","UgwoTgTSSr2HVFj8Tlx4AaABAg",NA,"kTxL82Dp-XM"
"My chiwawa has a little harness instead of a collar and when i put it on with the leash she just stands there","Ambitionz","https://yt3.ggpht.com/ytc/AAUvwngbeYQnrXrMH_anWHXNer0gK0yj-UwYFPLPyF98=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5RwXtT5YlBxNwEQSBd3xSg","UC5RwXtT5YlBxNwEQSBd3xSg","0","0","2020-04-19T19:03:35Z","2020-04-19T19:03:35Z","UgzVtN7Fh3DDzLaZd4x4AaABAg",NA,"kTxL82Dp-XM"
"15:07 Mario on his Kart","Bart Fart","https://yt3.ggpht.com/ytc/AAUvwnhhjQIOEVWl7ccz4Y7bvBCnWcENqCvStepTVQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXPuWsBOO7w2uh-mj6a7_dg","UCXPuWsBOO7w2uh-mj6a7_dg","0","0","2020-04-19T17:31:35Z","2020-04-19T17:31:35Z","Ugwrg55YmD7oSZG7U294AaABAg",NA,"kTxL82Dp-XM"
"Thank you for your videos!! You have taught me so much on how to train my Mila. She’s a pittie and she’s stubborn fun smart and loving. And thanks to your videos I can enjoy her. She deserves to be happy and she wants to make me happy. Your videos taught me my initial expectations were too high for her. She now knows super fun tricks and manners. Which is something I never thought possible. Still working on jumping when guests come over and focusing on me while on a walk because she sometimes ignores me when I ask for a sit or her eyes on me. Both commands she knows but she’s too distracted to listen. But she isn’t pulling on walks. So these videos are helping me teach her what’s acceptable.  She’s only about a year old so she’s still has so much puppy in her but thanks to you she’s learning.","Kimmie B","https://yt3.ggpht.com/ytc/AAUvwniYEBx5wuK9WCU6UzQiXCB-3R0MCt_JuRlV1A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCkTOpHR5BuQj58wnQDdRQqg","UCkTOpHR5BuQj58wnQDdRQqg","0","0","2020-04-19T14:10:11Z","2020-04-19T14:10:11Z","UgwnPneeF2nPoRCCr6N4AaABAg",NA,"kTxL82Dp-XM"
"Hey Zak! Thanks for making these videos!From this video I have already learned I need to slow down my process into more mini modules of learning then I am 

 I have a few questions :

I have always been told when you train a dog commands, to Give the command ONCE and show the behavior desired after that to let the dog know the FIRST time you say the command is when you want it done. have also been from the school of thought that using a Rolled leather collar is best. That being said, with the method you have used, how does the dog learn to do the command  when asked vrs whenever they feel they are ready to do it. Training methods and systems have changed since I last worked with a dog and I now have a 12 week old pup I am starting to work with. I am leaning towards the Gentle Lead Collar for him he is a rescue puppy . Inertia looks like she's doing great!","Marko Russell","https://yt3.ggpht.com/ytc/AAUvwniaOpMm2blSjr9wJENf61rjUQ9Z5QFWG9jxD6048Nk=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCu9K8hp6CaC-iFt2bxwd4wA","UCu9K8hp6CaC-iFt2bxwd4wA","0","0","2020-04-18T17:33:22Z","2020-04-18T17:39:15Z","UgyuHayfwScVJxsDD-l4AaABAg",NA,"kTxL82Dp-XM"
"I just started training my dog I’m 5 year’s old","Josh Lane","https://yt3.ggpht.com/ytc/AAUvwnjHtnDaBbIOqRb8fB6BKOxWeUfdlvyb3g-iCA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1WtDB8No011vrWtVvp-AKw","UC1WtDB8No011vrWtVvp-AKw","1","1","2020-04-17T15:55:57Z","2020-04-17T15:55:57Z","UgzCKNODCwPtHFFiPl54AaABAg",NA,"kTxL82Dp-XM"
"My replika app sent me here and called this a song...","Chad Mad","https://yt3.ggpht.com/ytc/AAUvwng9_RiW2z5w32AWpxcdJJcREnoYBlXenM7-4A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCv85ZUrRC1eGv6pax7Umjeg","UCv85ZUrRC1eGv6pax7Umjeg","9","26","2020-04-17T02:53:02Z","2020-04-17T02:53:02Z","Ugy1ulIuh7Vqm5FBMf54AaABAg",NA,"kTxL82Dp-XM"
